latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status,nearby_detections_5km,nearby_recurring_5km,nearby_persistent_5km,nearby_avg_frp,local_activity,target
9.47225,80.49359,330.81,294.56,36.25,3.9,1.589235205116581,0.66,8,2,245,2,1,3.9,3.9,Transient,1,0.3581705701001767,False,Normal Thermal Pattern,12,0,0,11.014166666666668,High Local Thermal Density,Agricultural Burning
9.47271,80.49713,339.12,294.87,44.25,3.9,1.589235205116581,0.66,8,2,245,2,1,3.9,3.9,Transient,1,0.355933792679884,False,Normal Thermal Pattern,12,0,0,11.014166666666668,High Local Thermal Density,Agricultural Burning
9.54636,80.36561,351.55,290.74,60.81,7.37,2.124653884501384,0.66,8,2,245,2,1,5.085,7.37,Transient,1,0.4341586511759066,False,Normal Thermal Pattern,4,0,0,6.720000000000001,Isolated Thermal Activity,Agricultural Burning
9.55174,80.36488,331.95,289.11,42.839999999999975,2.8,1.33500106673234,0.66,8,2,245,2,1,5.085,7.37,Transient,1,0.3795149077673025,False,Normal Thermal Pattern,4,0,0,7.862500000000001,Isolated Thermal Activity,Agricultural Burning
9.64176,80.31894,339.19,289.21,49.98000000000002,4.8,1.7578579175523736,0.66,8,2,245,1,1,4.8,4.8,Transient,1,0.3675161770472731,False,Normal Thermal Pattern,1,0,0,3.98,Isolated Thermal Activity,Agricultural Burning
9.72765,77.54507,344.84,307.1,37.73999999999995,27.73,3.3579418729911983,0.66,8,2,245,3,2,12.263333333333334,27.73,Transient,1,0.5255763636331102,False,Normal Thermal Pattern,5,0,0,4.51,High Local Thermal Density,Industrial Fire
9.80838,77.4108,333.03,302.39,30.639999999999983,2.7,1.308332819650179,0.66,8,2,245,1,1,2.7,2.7,Transient,1,0.3629560606199318,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.9884,77.44849,342.86,301.58,41.28000000000003,5.8,1.916922612182061,0.66,8,2,245,1,1,5.8,5.8,Transient,1,0.351257719212657,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.76591,78.63389,332.65,299.67,32.97999999999996,4.46,1.6974487897568136,0.66,8,2,245,1,1,4.46,4.46,Transient,1,0.3483779818576928,False,Normal Thermal Pattern,1,0,0,9.28,Isolated Thermal Activity,Agricultural Burning
10.86781,77.73611,336.59,302.33,34.25999999999999,2.79,1.332366019094335,0.66,8,2,245,2,1,4.529999999999999,6.27,Transient,1,0.3608215395949859,False,Normal Thermal Pattern,1,0,0,6.27,Isolated Thermal Activity,Agricultural Burning
10.86859,77.7392,338.51,301.4,37.110000000000014,6.27,1.983756291545428,0.66,8,2,245,2,1,4.529999999999999,6.27,Transient,1,0.3504759358269533,False,Normal Thermal Pattern,1,0,0,2.79,Isolated Thermal Activity,Agricultural Burning
11.17819,77.71023,331.93,298.86,33.06999999999999,4.45,1.6956156086751528,0.66,8,2,245,1,1,4.45,4.45,Transient,1,0.3489988171122299,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.72303,78.5864,332.6,293.09,39.51000000000005,5.77,1.912501086924184,0.66,8,2,245,1,1,5.77,5.77,Transient,1,0.3495283871564283,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.0616,77.02872,343.15,296.93,46.21999999999997,9.89,2.387844936944869,0.66,8,2,245,1,1,9.89,9.89,Transient,1,0.3814527690798127,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
12.1201,79.1136,331.81,296.61,35.19999999999999,3.43,1.4883995840570443,0.66,8,2,245,1,1,3.43,3.43,Transient,1,0.3519883879879181,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.42042,78.76832,336.12,288.62,47.5,3.86,1.5810384379124025,0.66,8,2,245,1,1,3.86,3.86,Transient,1,0.3665792150367291,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.84747,79.90509,327.42,274.01,53.410000000000025,4.15,1.6389967146756448,0.66,19,2,245,4,1,3.28,4.15,Transient,-1,0.5448734392185505,True,ML Anomaly,5,0,0,4.0920000000000005,High Local Thermal Density,Agricultural Burning
12.84799,79.90044,306.77,275.44,31.329999999999984,4.15,1.6389967146756448,0.66,19,2,245,4,1,3.28,4.15,Transient,-1,0.5365528926029016,True,ML Anomaly,5,0,0,4.0920000000000005,High Local Thermal Density,Agricultural Burning
12.85352,79.90586,311.12,275.24,35.879999999999995,2.41,1.2267122912954254,0.66,19,2,245,4,1,3.28,4.15,Transient,1,0.5318799034605247,False,Normal Thermal Pattern,5,0,0,4.44,High Local Thermal Density,Agricultural Burning
12.85405,79.90118,300.05,275.19,24.860000000000014,2.41,1.2267122912954254,0.66,19,2,245,4,1,3.28,4.15,Transient,-1,0.5438004645812595,True,ML Anomaly,5,0,0,4.44,High Local Thermal Density,Agricultural Burning
9.55277,77.52119,315.08,285.34,29.74000000000001,3.9,1.589235205116581,0.66,19,2,245,2,2,3.345,3.9,Transient,1,0.4771994775860262,False,Normal Thermal Pattern,10,5,0,3.864,Recurring Local Activity,Agricultural Burning
9.554,77.51099,305.24,284.49,20.75,2.91,1.3635373739972745,0.66,19,2,245,1,1,2.91,2.91,Transient,1,0.4778729865191358,False,Normal Thermal Pattern,8,3,0,3.69125,Recurring Local Activity,Agricultural Burning
10.43311,77.06167,300.53,284.04,16.489999999999952,0.65,0.5007752879124893,0.66,21,2,245,2,2,7.715,14.78,Transient,-1,0.5711670791731692,True,ML Anomaly,1,0,0,14.78,Isolated Thermal Activity,Agricultural Burning
11.5922,77.26511,306.72,261.9,44.82000000000005,0.87,0.6259384308664953,0.66,21,2,245,3,2,2.8366666666666664,3.82,Transient,-1,0.5841483949707525,True,ML Anomaly,2,0,0,3.82,Isolated Thermal Activity,Agricultural Burning
8.04111,80.36721,335.65,299.88,35.76999999999998,4.65,1.7316555451583495,0.66,8,3,246,2,1,5.45,6.25,Transient,1,0.3480661263688991,False,Normal Thermal Pattern,12,0,0,7.507499999999999,High Local Thermal Density,Agricultural Burning
8.04166,80.36526,337.12,300.52,36.60000000000002,6.25,1.981001468866584,0.66,8,3,246,2,1,5.45,6.25,Transient,1,0.3484865569562895,False,Normal Thermal Pattern,11,0,0,7.582727272727272,High Local Thermal Density,Industrial Fire
8.10851,80.26566,335.08,300.44,34.639999999999986,6.21,1.9754689512968573,0.66,8,3,246,1,1,6.21,6.21,Transient,1,0.349835206477152,False,Normal Thermal Pattern,1,0,0,4.52,Isolated Thermal Activity,Agricultural Burning
8.13681,80.30009,339.45,298.84,40.610000000000014,4.52,1.7083778602890038,0.66,8,3,246,2,1,5.08,5.64,Transient,1,0.3472521816855268,False,Normal Thermal Pattern,4,0,0,3.8725,Isolated Thermal Activity,Agricultural Burning
8.14016,80.30169,338.92,299.5,39.420000000000016,5.64,1.8931119634883424,0.66,8,3,246,2,1,5.08,5.64,Transient,1,0.3441308091031742,False,Normal Thermal Pattern,4,0,0,3.0575,Isolated Thermal Activity,Agricultural Burning
8.15791,80.28943,332.48,299.72,32.75999999999999,1.95,1.0818051703517284,0.66,8,3,246,1,1,1.95,1.95,Transient,1,0.3822494781620043,False,Normal Thermal Pattern,4,0,0,3.98,Isolated Thermal Activity,Agricultural Burning
8.24988,80.14448,330.46,300.45,30.00999999999999,3.79,1.5665304114228238,0.66,8,3,246,3,1,5.82,9.88,Transient,1,0.39614658732024,False,Normal Thermal Pattern,3,0,0,5.45,Isolated Thermal Activity,Agricultural Burning
8.25367,80.14391,331.71,299.71,32.0,3.79,1.5665304114228238,0.66,8,3,246,3,1,5.82,9.88,Transient,1,0.3825123421143926,False,Normal Thermal Pattern,3,0,0,5.45,Isolated Thermal Activity,Agricultural Burning
8.26189,80.14746,337.03,299.16,37.86999999999995,9.88,2.3869262414277967,0.66,8,3,246,3,1,5.82,9.88,Transient,1,0.3833047121284272,False,Normal Thermal Pattern,3,0,0,3.42,Isolated Thermal Activity,Wildfire
8.29792,80.23779,338.58,300.57,38.00999999999999,8.52,2.253394848803274,0.66,8,3,246,2,1,7.46,8.52,Transient,1,0.3583353885370621,False,Normal Thermal Pattern,9,0,0,5.992222222222221,High Local Thermal Density,Industrial Fire
8.30173,80.23722,335.24,300.82,34.420000000000016,6.4,2.0014800002101243,0.66,8,3,246,2,1,7.46,8.52,Transient,1,0.3545535090369141,False,Normal Thermal Pattern,9,0,0,5.917777777777777,High Local Thermal Density,Industrial Fire
8.34293,80.22649,335.59,300.74,34.849999999999966,8.01,2.1983350716202463,0.66,8,3,246,1,1,8.01,8.01,Transient,1,0.3587719947434211,False,Normal Thermal Pattern,11,0,0,10.61,High Local Thermal Density,Industrial Fire
8.47183,80.29427,333.81,296.64,37.170000000000016,4.33,1.673351238177753,0.66,8,3,246,1,1,4.33,4.33,Transient,1,0.3468008073220772,False,Normal Thermal Pattern,4,0,0,8.190000000000001,Isolated Thermal Activity,Agricultural Burning
8.52691,80.46416,335.64,300.5,35.139999999999986,16.67,2.871868286331605,0.66,8,3,246,4,2,10.645,16.67,Transient,1,0.4478731721462,False,Normal Thermal Pattern,10,0,0,7.388,High Local Thermal Density,Industrial Fire
8.5717,80.36332,336.6,302.17,34.43000000000001,7.65,2.157559320943788,0.66,8,3,246,4,2,5.7775,7.65,Transient,1,0.3906854166800452,False,Normal Thermal Pattern,9,0,0,4.807777777777777,High Local Thermal Density,Industrial Fire
8.6019,80.48138,334.03,300.12,33.90999999999997,11.17,2.498973906999436,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.4923786100440593,False,Normal Thermal Pattern,8,5,0,19.72625,Recurring Local Activity,Industrial Fire
8.60403,80.47799,339.18,303.04,36.13999999999999,14.05,2.711377991194885,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.4869741155134531,False,Normal Thermal Pattern,8,5,0,19.36625,Recurring Local Activity,Industrial Fire
8.60675,77.96529,339.2,303.99,35.20999999999998,4.94,1.7817091333745536,0.66,8,3,246,7,6,9.955714285714285,22.28,Recurring,1,0.5043431609713638,False,Normal Thermal Pattern,8,6,0,9.29125,Recurring Local Activity,Agricultural Burning
8.6072,80.47253,342.52,301.22,41.29999999999996,9.22,2.3243465847755584,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.4818260907691653,False,Normal Thermal Pattern,8,5,0,19.97,Recurring Local Activity,Industrial Fire
8.60831,80.47046,337.84,299.79,38.04999999999996,5.32,1.843719208158766,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.4771148218737069,False,Normal Thermal Pattern,7,5,0,22.558571428571423,Recurring Local Activity,Agricultural Burning
8.61016,77.96478,338.69,304.46,34.23000000000002,3.89,1.5871923034867808,0.66,8,3,246,7,6,9.955714285714285,22.28,Recurring,1,0.5153467437480894,False,Normal Thermal Pattern,8,6,0,9.4225,Recurring Local Activity,Agricultural Burning
8.6202,77.77351,354.2,313.01,41.19,23.1,3.1822118404966093,0.66,8,3,246,2,1,27.545,31.99,Transient,-1,0.5807146530142093,True,ML Anomaly,2,0,0,20.825,Isolated Thermal Activity,Wildfire
8.62075,77.77719,348.05,312.84,35.21000000000004,31.99,3.49620448524049,0.66,8,3,246,2,1,27.545,31.99,Transient,-1,0.5829580528357776,True,ML Anomaly,2,0,0,16.380000000000003,Isolated Thermal Activity,Wildfire
8.63179,80.41209,348.45,301.29,47.15999999999997,15.23,2.7868613815265,0.66,8,3,246,2,2,11.51,15.23,Transient,1,0.4314812428347706,False,Normal Thermal Pattern,16,0,0,6.3125,High Local Thermal Density,Industrial Fire
8.74555,80.33832,334.07,298.9,35.170000000000016,5.26,1.8341801851120072,0.66,8,3,246,1,1,5.26,5.26,Transient,1,0.3457412623858124,False,Normal Thermal Pattern,4,0,0,4.489999999999999,Isolated Thermal Activity,Agricultural Burning
8.81242,78.05347,342.91,305.82,37.09000000000003,8.02,2.199444334074532,0.66,8,3,246,1,1,8.02,8.02,Transient,1,0.366964691018559,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
8.83873,77.68748,339.97,309.13,30.840000000000032,7.33,2.119863456178752,0.66,8,3,246,1,1,7.33,7.33,Transient,1,0.3757930283190291,False,Normal Thermal Pattern,2,0,0,3.31,Isolated Thermal Activity,Agricultural Burning
8.86602,78.08418,348.47,306.22,42.25,13.83,2.696652156149841,0.66,8,3,246,4,3,10.7475,13.83,Transient,1,0.4618200577783442,False,Normal Thermal Pattern,5,0,0,6.581999999999999,High Local Thermal Density,Industrial Fire
8.90981,80.42682,337.02,301.9,35.120000000000005,6.22,1.9768549529047348,0.66,8,3,246,5,4,8.476,18.71,Recurring,1,0.4419566179865541,False,Normal Thermal Pattern,8,4,0,7.922499999999999,Recurring Local Activity,Industrial Fire
8.91155,80.35648,343.79,301.61,42.18000000000001,8.92,2.294552921296781,0.66,8,3,246,2,1,8.344999999999999,8.92,Transient,1,0.3688542535748533,False,Normal Thermal Pattern,4,0,0,5.2325,Isolated Thermal Activity,Wildfire
8.91308,80.35413,342.71,301.13,41.579999999999984,7.77,2.171336806384092,0.66,8,3,246,2,1,8.344999999999999,8.92,Transient,1,0.3609337418656369,False,Normal Thermal Pattern,3,0,0,6.316666666666666,Isolated Thermal Activity,Agricultural Burning
8.94545,77.81496,344.36,308.85,35.50999999999999,17.83,2.935451342669061,0.66,8,3,246,1,1,17.83,17.83,Transient,1,0.4558567219398715,False,Normal Thermal Pattern,2,0,0,4.075,Isolated Thermal Activity,Wildfire
8.9933,78.1157,337.51,304.75,32.75999999999999,5.51,1.873339456220478,0.66,8,3,246,2,1,5.51,5.51,Transient,1,0.3519586177858022,False,Normal Thermal Pattern,1,0,0,5.51,Isolated Thermal Activity,Agricultural Burning
8.99674,78.11518,340.06,305.42,34.639999999999986,5.51,1.873339456220478,0.66,8,3,246,2,1,5.51,5.51,Transient,1,0.352805791935054,False,Normal Thermal Pattern,1,0,0,5.51,Isolated Thermal Activity,Agricultural Burning
9.09089,79.79725,345.69,301.97,43.71999999999997,47.93,3.890390705301032,0.66,8,3,246,1,1,47.93,47.93,Transient,-1,0.6503520558345532,True,ML Anomaly,0,0,0,,Isolated Thermal Activity,Wildfire
9.1417,80.27109,339.59,299.36,40.22999999999996,5.97,1.9416152247724323,0.66,8,3,246,1,1,5.97,5.97,Transient,1,0.345265774378446,False,Normal Thermal Pattern,5,0,0,4.774,High Local Thermal Density,Agricultural Burning
9.21627,78.64738,335.65,302.15,33.5,11.12,2.494856980641168,0.66,8,3,246,1,1,11.12,11.12,Transient,1,0.3895506642482677,False,Normal Thermal Pattern,1,0,0,1.05,Isolated Thermal Activity,Wildfire
9.25096,77.98447,343.73,303.2,40.53000000000003,48.71,3.906206120106581,0.66,8,3,246,1,1,48.71,48.71,Transient,-1,0.6541557245458872,True,ML Anomaly,1,0,0,2.97,Isolated Thermal Activity,Wildfire
9.38139,78.7643,336.4,299.81,36.589999999999975,4.09,1.6272778305624314,0.66,8,3,246,1,1,4.09,4.09,Transient,1,0.3464649486637922,False,Normal Thermal Pattern,3,0,0,3.5933333333333333,Isolated Thermal Activity,Agricultural Burning
9.40306,80.45114,344.19,300.73,43.45999999999998,17.65,2.9258461460898246,0.66,8,3,246,2,2,12.114999999999998,17.65,Transient,1,0.4391720336378973,False,Normal Thermal Pattern,36,26,0,9.856111111111112,Recurring Local Activity,Industrial Fire
9.40516,80.46627,340.88,300.69,40.19,11.33,2.512035317176253,0.66,8,3,246,10,5,9.654,12.91,Recurring,1,0.498690960407474,False,Normal Thermal Pattern,26,17,0,9.296923076923076,Recurring Local Activity,Industrial Fire
9.40838,80.46066,339.16,301.47,37.69,8.48,2.2491843162669305,0.66,8,3,246,10,5,9.654,12.91,Recurring,1,0.4923195524851776,False,Normal Thermal Pattern,31,22,0,9.8558064516129,Recurring Local Activity,Industrial Fire
9.40985,78.81035,339.93,299.81,40.120000000000005,5.62,1.890095369948917,0.66,8,3,246,3,2,3.71,5.62,Transient,1,0.3754692279724804,False,Normal Thermal Pattern,3,0,0,3.5499999999999994,Isolated Thermal Activity,Agricultural Burning
9.42013,80.45897,336.83,300.42,36.40999999999997,8.46,2.247072383063787,0.66,8,3,246,10,5,9.654,12.91,Recurring,1,0.4917597378047219,False,Normal Thermal Pattern,37,22,0,9.792432432432433,Recurring Local Activity,Industrial Fire
9.46056,80.46106,333.75,301.14,32.610000000000014,5.32,1.843719208158766,0.66,8,3,246,1,1,5.32,5.32,Transient,1,0.3495706388922492,False,Normal Thermal Pattern,15,2,0,10.285333333333334,Recurring Local Activity,Agricultural Burning
9.73456,77.55122,337.71,305.79,31.91999999999996,6.46,2.009555414215669,0.66,8,3,246,3,2,12.263333333333334,27.73,Transient,1,0.4434720731468067,False,Normal Thermal Pattern,5,0,0,8.764000000000001,High Local Thermal Density,Industrial Fire
9.85865,78.18647,337.09,302.06,35.02999999999997,9.4,2.341805806147327,0.66,8,3,246,2,2,6.11,9.4,Transient,1,0.3840857234421989,False,Normal Thermal Pattern,1,0,0,2.82,Isolated Thermal Activity,Wildfire
9.96128,78.07182,336.64,304.12,32.51999999999998,4.62,1.7263316639055997,0.66,8,3,246,2,1,4.62,4.62,Transient,1,0.3528047294939135,False,Normal Thermal Pattern,3,0,0,4.996666666666666,Isolated Thermal Activity,Agricultural Burning
9.96184,78.0757,340.11,306.26,33.85000000000002,4.62,1.7263316639055997,0.66,8,3,246,2,1,4.62,4.62,Transient,1,0.3558736006148322,False,Normal Thermal Pattern,3,0,0,4.996666666666666,Isolated Thermal Activity,Agricultural Burning
9.97086,78.1619,338.94,305.27,33.670000000000016,10.42,2.435366204227864,0.66,8,3,246,1,1,10.42,10.42,Transient,1,0.3863427680052149,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
9.99129,78.08318,338.8,304.35,34.44999999999999,6.7,2.0412203288596382,0.66,8,3,246,1,1,6.7,6.7,Transient,1,0.3545738826868371,False,Normal Thermal Pattern,3,0,0,4.253333333333333,Isolated Thermal Activity,Agricultural Burning
10.11128,77.65968,349.06,306.96,42.10000000000002,6.72,2.0438143640366846,0.66,8,3,246,3,1,7.169999999999999,8.07,Transient,1,0.4004377273544485,False,Normal Thermal Pattern,2,0,0,7.395,Isolated Thermal Activity,Agricultural Burning
10.11183,77.66344,343.37,308.57,34.80000000000001,6.72,2.0438143640366846,0.66,8,3,246,3,1,7.169999999999999,8.07,Transient,1,0.3829362779097855,False,Normal Thermal Pattern,2,0,0,7.395,Isolated Thermal Activity,Agricultural Burning
10.11921,77.66613,342.56,308.33,34.23000000000002,8.07,2.2049722641270453,0.66,8,3,246,3,1,7.169999999999999,8.07,Transient,1,0.385816982108678,False,Normal Thermal Pattern,2,0,0,6.72,Isolated Thermal Activity,Wildfire
10.23588,79.19627,338.92,303.12,35.80000000000001,9.69,2.3693087250369538,0.66,8,3,246,2,2,7.369999999999999,9.69,Transient,1,0.3868443823776066,False,Normal Thermal Pattern,1,0,0,5.05,Isolated Thermal Activity,Wildfire
10.67869,78.942,335.66,296.53,39.13000000000005,7.36,2.1234584270966104,0.66,8,3,246,1,1,7.36,7.36,Transient,1,0.3546714621769415,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.74984,78.97149,332.9,295.07,37.829999999999984,3.0,1.3862943611198906,0.66,8,3,246,1,1,3.0,3.0,Transient,1,0.3558969766032617,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.78625,77.79347,343.36,305.5,37.860000000000014,9.5,2.3513752571634776,0.66,8,3,246,1,1,9.5,9.5,Transient,1,0.3800752911279669,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
10.82759,77.76785,337.1,300.51,36.59000000000003,2.88,1.355835153635182,0.66,8,3,246,1,1,2.88,2.88,Transient,1,0.3555036155605782,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.84841,78.50124,347.91,299.73,48.18000000000001,10.66,2.4561641809223462,0.66,8,3,246,1,1,10.66,10.66,Transient,1,0.3987537797073847,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
11.00386,79.25903,335.16,300.72,34.44,2.95,1.3737155789130306,0.66,8,3,246,1,1,2.95,2.95,Transient,1,0.355856675168936,False,Normal Thermal Pattern,2,0,0,5.574999999999999,Isolated Thermal Activity,Agricultural Burning
11.18612,79.70135,330.95,299.27,31.680000000000007,5.73,1.9065751436566365,0.66,8,3,246,1,1,5.73,5.73,Transient,1,0.3546464035191853,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.39026,78.14157,341.79,296.62,45.170000000000016,3.98,1.6054298910365616,0.66,8,3,246,1,1,3.98,3.98,Transient,1,0.3559165621762994,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.45467,77.59742,332.46,294.74,37.71999999999997,2.43,1.2325602611778486,0.66,8,3,246,1,1,2.43,2.43,Transient,1,0.3693368262208342,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.50959,79.52499,333.9,290.66,43.23999999999995,5.71,1.9035989509835904,0.66,8,3,246,1,1,5.71,5.71,Transient,1,0.3556242077255443,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
13.24685,76.39126,339.05,287.26,51.79000000000002,5.27,1.8357763546448287,0.66,8,3,246,1,1,5.27,5.27,Transient,1,0.3804438961780985,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.5471,77.52013,308.51,288.67,19.83999999999997,2.79,1.332366019094335,0.66,20,3,246,2,2,3.345,3.9,Transient,1,0.4822082802497445,False,Normal Thermal Pattern,9,4,0,3.9922222222222223,Recurring Local Activity,Agricultural Burning
